"probe","GSM302859","GSM302864","GSM302866","GSM302870","GSM302872","GSM302882","GSM302896","GSM302900","GSM302924","GSM302927","GSM302933","GSM302943","GSM303364","GSM303366","GSM303368","GSM303520","GSM303522","GSM303523","GSM303525","GSM303531","GSM303533"
"220500_s_at",163.763,141.305,114.68,134.351,80.7217,153.162,100.555,78.3481,219.824,144.752,89.0101,147.632,151.082,130.314,123.979,148.364,119.229,144.183,219.351,205.216,185.001
"220501_at",15.1458,6.22484,16.2333,20.371,18.5887,13.4195,14.6496,6.91611,10.6796,7.60854,5.44268,9.57288,10.0562,6.48674,12.5375,8.42222,20.605,8.96323,7.833,8.98503,7.64734
"220502_s_at",0.314946,14.7148,0.732248,17.6482,18.6955,1.44117,11.4207,24.1896,23.9773,10.2643,7.68826,6.64397,2.18844,1.33877,8.39509,1.18312,16.5393,6.57786,0.203192,1.72229,20.7568
"220503_at",3.30714,56.9611,3.45401,3.46794,3.57638,17.0276,5.11759,1.62302,3.03806,31.1106,35.1638,25.3084,2.74374,28.8397,1.52803,22.0187,12.2446,10.3541,12.7306,3.612,2.15393
"220504_at",13.1295,46.6528,24.4605,24.6467,50.9006,45.6745,10.1339,29.162,89.7466,37.2229,40.6167,35.058,50.5513,86.0783,32.4884,36.8507,9.81262,52.9856,20.3492,48.0856,28.6033
"220505_at",9.29932,21.1965,8.66848,20.0733,60.0527,10.4351,7.27427,9.68008,5.16314,16.666,37.5908,3.66113,10.1406,7.11565,5.98009,10.1524,14.2499,11.9522,43.5194,11.8125,22.4181
"220506_at",10.561,19.9184,10.3127,8.96618,15.2048,14.7889,17.0863,10.1359,9.31124,6.33877,18.4452,11.1761,11.7426,9.6294,6.41784,19.0792,7.3437,19.0094,48.6719,26.8475,36.5739
"220507_s_at",15.7508,9.49973,50.1813,12.761,10.3564,4.37208,5.99341,12.1307,12.6393,4.33401,17.8879,21.217,38.7802,7.02842,5.64623,11.9612,16.5564,8.52314,11.2876,15.0404,6.56673
"220508_at",21.8851,76.4645,82.9801,45.8674,113.555,26.9194,87.7415,47.7835,32.7724,10.7117,8.28606,10.3695,16.369,9.90418,11.6137,13.936,64.6474,48.4899,13.106,100.163,48.2152
"220509_at",47.1085,50.4449,37.4674,80.0694,44.7299,47.5602,80.0425,22.7921,47.6412,23.7545,11.9292,29.624,67.9193,64.75,49.1603,83.0439,68.0279,25.3994,59.0885,32.8016,40.1895
"220510_at",15.3982,20.7327,26.1035,23.7293,24.4506,8.70618,26.5525,23.562,39.593,19.1874,15.8971,12.8403,24.8738,25.6721,72.749,68.8107,31.7137,23.238,19.0053,20.9796,17.0103
"220511_s_at",88.4464,113.202,119.376,50.5669,98.0269,104.665,72.1801,62.3284,81.1101,109.424,64.6866,28.5876,92.7201,101.281,82.4193,117.787,91.9293,152.11,117.431,139.554,187.176
"220512_at",231.049,153.995,205.053,81.7744,54.3737,98.6396,89.5202,95.8563,82.1421,23.5693,65.9499,22.4074,173.256,169.053,118.983,126.459,157.104,63.8004,152.096,178.918,145.844
"220513_at",8.71237,11.9261,2.47855,6.14985,4.07134,10.4751,2.21619,8.5957,3.17333,6.33114,14.6118,7.0597,5.0706,3.02617,2.51959,3.26559,8.87827,4.96246,2.56906,14.1854,6.60836
"220514_at",17.5442,11.9851,25.8536,12.9436,21.8445,7.50585,15.976,10.3087,5.98312,16.7658,7.84619,11.5964,16.4279,13.6032,11.0308,18.421,18.2294,42.1963,16.6933,15.9558,11.9596
"220515_at",52.2857,46.8479,7.95037,8.02888,7.07846,6.52274,16.36,5.20547,23.804,11.0264,4.91002,2.78908,12.2886,8.16158,11.4909,14.2301,16.3602,4.38847,7.19161,8.65692,10.2256
"220516_at",9.98368,58.639,19.9986,13.1671,8.80083,14.2156,33.0711,31.1531,43.0248,11.5344,9.9644,32.439,25.6573,8.65069,11.0738,63.4988,17.3611,58.6724,11.4462,18.2107,66.4261
"220517_at",57.1183,27.998,73.0595,74.4613,89.5491,75.6493,56.7247,87.8504,80.7773,44.9102,47.7471,71.6275,71.008,52.6779,53.783,46.2389,158.752,33.822,74.0573,91.905,104.667
"220518_at",188.439,201.298,137.001,675.229,72.2396,125.394,300.655,132.916,67.9091,47.3564,48.933,67.8108,244.004,201.298,289.507,197.782,453.551,53.6246,326.293,460.767,380.643
"220519_s_at",24.5505,63.6349,139.429,35.7435,19.3278,62.1072,61.1331,64.4752,81.1699,34.7482,14.2931,100.264,63.1503,83.084,64.6809,57.6658,127.317,16.0577,60.282,137.635,92.2101
"220520_s_at",8.39021,3.82111,19.9652,5.37704,10.1915,4.45387,27.6209,50.7849,25.9456,3.54001,33.8502,7.03601,27.1541,3.52686,57.3021,2.29912,3.16846,3.03895,25.7209,2.55374,29.0505
"220521_s_at",83.5569,95.6526,64.7949,74.0633,25.6085,34.9414,35.3629,41.2411,54.3413,39.8067,55.7394,26.2385,59.9275,12.6526,8.11795,121.767,27.8613,49.0867,75.4305,84.4315,79.2831
"220522_at",30.2348,110.153,88.3798,28.8065,103.068,104.619,63.1126,71.1382,17.0214,61.2421,44.7816,42.7934,140.08,58.5847,128.824,43.5394,86.7752,43.1104,33.1239,61.8536,37.3197
"220523_at",20.8931,24.2409,24.9887,53.4337,31.2269,20.6167,54.3396,22.3874,25.3693,55.8393,34.0852,32.9184,51.5029,21.8505,20.6226,20.9907,49.595,10.0652,16.8593,9.30642,36.4766
"220524_at",62.8656,64.8354,174.526,38.0531,74.5551,24.7545,68.8654,28.2102,35.7276,78.4689,63.8168,35.0175,91.3098,26.6603,60.2702,33.1568,105.892,64.1519,35.3256,66.2328,63.2664
"220525_s_at",652.452,775.004,618.37,981.97,684.081,679.336,668.881,753.521,607.086,603.117,869.823,650.554,765.085,762.29,757.077,614.84,852.219,622.68,558.713,906.105,649.346
"220526_s_at",1138.97,1190.25,1362.16,1721.63,910.717,905.628,1106.04,1170.4,1031.09,941.159,1080.46,927.315,838.033,819.556,984.368,657.016,1877.46,729.931,709.935,834.608,879.303
"220527_at",3.99962,2.21721,2.38754,13.7887,20.3134,5.44753,4.07215,2.48945,3.12187,2.96006,1.52042,10.8834,18.1173,5.75869,3.30255,9.29667,3.98688,8.48541,13.4202,42.4337,7.08091
"220528_at",79.25,18.2684,34.2427,556.066,67.6055,35.9848,45.2887,14.1731,7.64536,11.4127,6.45431,58.7122,7.49034,7.39671,21.669,41.4976,85.3689,12.4616,41.9173,55.8724,55.4821
"220529_at",27.2028,79.7303,32.4251,73.5929,26.0265,20.1638,80.2192,21.6205,26.4728,115.547,22.1489,27.6734,81.2431,73.5173,70.8207,69.0679,57.5627,36.0156,53.4017,71.9703,96.8904
"220530_at",37.0597,46.7012,46.1256,12.4867,7.1234,6.85359,7.88783,37.4852,11.5257,8.71817,2.71767,12.3313,10.9149,7.71978,14.507,20.8271,31.7843,28.9242,9.99492,65.2601,17.987
"220531_at",4.80451,7.07994,7.54057,14.1196,6.89329,5.45921,6.70549,4.55977,4.1799,4.83899,24.9074,4.6611,7.53309,6.57027,7.03221,6.78701,10.7057,4.13373,108.481,53.0766,7.90906
"220532_s_at",1790.87,2698.58,2252.94,1311.68,4320.69,1174.1,3633.83,2966.5,1895.63,4234.82,3342.61,5994.3,3188.81,1453.59,3800.78,5652.48,2669.25,4074.39,3300.29,2812.43,2166.1
"220533_at",108.42,120.529,122.92,162.218,18.2028,130.066,103.639,120.718,113.709,35.0789,59.5322,79.6886,118.387,125.059,73.2419,120.637,146.5,102.131,104.49,161.255,101.554
"220534_at",55.6497,108.385,66.9869,125.118,148.56,60.0495,90.571,89.3706,42.6233,36.087,51.0527,46.528,108.819,77.4693,93.9448,122.719,83.5311,70.1786,58.37,78.4577,94.4878
"220535_at",19.3099,12.1052,23.3016,24.8608,30.2173,15.7035,12.7407,13.716,13.8417,13.8703,5.49544,13.3044,12.2785,15.4522,15.9959,21.9309,23.3841,9.81787,12.3263,8.91007,6.44376
"220536_at",34.6668,104.916,57.1771,127.046,8.42263,46.6561,62.8479,54.992,70.6988,11.0722,50.8958,33.8481,70.4099,57.7747,60.8121,33.5027,80.2671,83.3867,47.6151,28.6176,88.9744
"220537_at",58.4882,68.132,75.9778,102.386,71.2682,67.6586,98.4406,73.052,60.729,47.7834,76.7019,55.0802,67.7981,44.8051,65.891,77.2989,92.8388,22.4531,73.127,60.4815,71.7052
"220538_at",219.348,195.27,41.3922,287.45,44.6419,70.3252,44.4675,75.2492,84.9188,37.6195,52.9123,23.8796,106.439,58.7054,34.3569,473.856,195.642,259.996,223.606,286.927,267.317
"220539_at",7.01435,44.8327,39.4736,26.7424,78.47,5.98809,20.0368,24.8589,40.5866,38.4486,8.37243,25.2113,48.864,61.571,3.54193,52.2616,18.5157,7.67371,5.32325,15.4908,41.4796
"220540_at",12.4704,9.36531,99.5875,10.7313,80.5373,65.2083,13.8611,8.04794,78.8025,12.2732,29.6674,53.9812,13.6382,17.2992,63.4767,21.9643,85.6266,8.59501,5.66375,7.91443,16.5859
"220541_at",44.2464,109.794,103.423,85.2262,109.406,62.3779,71.3531,53.8865,53.5051,48.7802,59.7273,15.1301,69.7094,58.7145,12.1455,27.794,135.741,55.2083,55.2917,22.0512,52.9497
"220542_s_at",170.422,181.993,139.861,248.944,230.094,128.979,199.214,128.912,139.168,158.067,97.3262,150.567,199.361,101.275,61.9833,180.245,207.951,80.0149,122.47,174.964,208.317
"220543_at",10.9833,49.3432,74.589,55.0653,59.4483,44.8098,90.0558,28.3496,29.5576,87.8919,28.7117,61.9575,65.7876,53.118,32.9934,74.1172,99.4516,20.3275,11.4852,52.0031,24.7692
"220544_at",66.4707,98.165,97.3459,74.4443,130.163,87.9299,71.4831,48.2473,88.7165,49.9723,54.0204,36.5091,91.031,102.023,97.0637,92.7567,89.3612,71.5508,60.0124,72.8752,77.9077
"220545_s_at",55.8591,89.9048,113.507,94.7383,147.125,114.047,77.4006,112.945,75.0386,40.6747,53.5733,52.1884,108.242,77.7889,85.8481,93.7864,89.645,84.5599,53.1393,88.7602,65.3042
"220546_at",38.935,107.68,144.609,82.0457,7.19839,76.9851,54.1738,82.5736,6.79312,18.771,11.4253,20.2348,63.7028,153.53,109.877,112.69,41.3816,11.7539,34.4957,79.2493,18.8972
"220547_s_at",1819.73,1984.72,1687.7,1609.52,1962.88,2089.58,1825.72,2132.76,1640.9,2005.39,2012.88,1875.82,1532.75,2191.6,2056.99,1816.04,1594.65,1789.75,1365.75,1766.7,1592.54
"220548_at",9.38283,18.7372,5.71673,16.8941,17.7209,8.86949,14.5694,10.7991,7.0014,10.5548,22.1271,7.48715,11.9842,15.4204,8.86048,43.3,9.39495,19.7466,12.0066,27.2799,42.7643
"220549_at",19.3228,6.14338,4.44018,11.9307,6.90872,17.1672,34.1925,3.13435,11.6098,5.60863,21.1852,43.5456,24.9914,4.49008,16.2118,4.915,19.7137,12.8477,9.58829,10.2318,33.657
"220550_at",2.19929,31.985,16.7345,27.2423,37.2971,28.5967,26.155,9.65653,12.9071,1.94431,6.88031,17.3125,50.6515,25.7034,15.9723,23.0675,24.923,38.6076,3.29415,30.7256,14.4382
"220551_at",60.2713,51.8814,25.9339,38.5275,27.3935,9.91838,47.6739,20.1424,10.6468,8.93412,11.7457,50.9869,12.5135,6.9445,4.72476,47.1212,37.288,8.12124,16.0343,8.60411,7.14464
"220552_at",10.423,26.853,5.81611,35.1564,21.0369,18.3458,31.3314,33.2935,18.8286,35.2843,35.1415,11.4305,44.2352,19.5084,0.850594,58.3501,27.432,30.7117,8.90924,1.86756,4.27168
"220553_s_at",298.156,210.504,387.134,341.503,142.937,252.865,252.395,321.477,188.521,125.775,125.31,139.08,265.021,392.97,240.184,199.242,547,155.31,140.046,195.293,68.0031
"220554_at",25.3566,130.039,31.1595,134.852,26.4493,50.2624,30.711,48.1879,14.2175,32.035,71.1987,9.76773,103.541,19.4782,41.6972,134.07,83.24,138.977,109.007,86.5722,38.7901
"220555_s_at",131.734,101.321,25.8946,141.323,231.94,107.61,124.429,52.4374,99.1289,127.015,131.216,155.342,183.466,174.758,115.48,161.853,42.0668,68.6836,115.065,136.45,112.794
"220556_at",29.8683,13.7932,19.1526,45.7125,41.3729,14.1955,36.392,20.972,6.34785,25.1678,24.3817,30.5913,20.4209,5.45506,11.3485,10.5407,8.54267,20.8661,5.6527,19.9318,60.8511
"220557_s_at",20.73,37.9833,19.9396,34.9322,86.2332,13.5413,19.7627,44.2999,15.7201,13.9863,85.8249,15.2974,22.434,23.7099,21.7439,160.176,31.3271,94.3,57.9528,96.6902,99.6732
"220558_x_at",244.875,87.8397,222.624,170.581,373.421,178.547,408.026,314.694,226.536,152.251,244.701,154.662,383.674,249.196,307.192,133.669,196.189,236.587,91.4033,198.149,83.3776
"220559_at",62.7604,38.5857,30.8959,57.1454,83.0845,80.0859,66.7321,24.0933,129.774,30.5162,24.9354,55.6068,36.4689,108.903,41.4416,43.6159,89.5765,9.85674,54.7928,72.4569,27.2821
"220560_at",151.733,156.218,131.452,239.123,216.478,121.603,234.68,173.101,110.09,167.837,231.704,280.679,267.674,177.521,155.308,203.898,193.725,102.335,129.4,151.254,156.986
"220561_at",14.5038,12.9938,9.74028,15.6195,13.2948,15.3128,16.9165,13.3482,14.6001,20.7767,6.54702,12.8257,14.7643,10.2095,11.5114,28.8086,15.2246,17.794,18.5605,19.4073,19.2865
"220562_at",45.0645,23.7626,31.1317,54.9458,36.6942,4.08609,17.8653,20.7102,51.7062,35.3356,62.1662,38.4192,15.5411,62.6703,34.9778,76.4854,42.4871,28.8786,102.184,97.9476,20.5127
"220563_s_at",22.7111,50.4587,92.9152,16.3376,80.638,35.2682,76.5307,19.2601,55.9207,89.6453,78.0021,14.1887,44.6499,26.2262,64.9936,66.3171,45.7365,48.6256,53.1347,13.3902,41.9476
"220564_at",5.20141,39.2545,37.9349,63.7322,62.6821,21.6069,56.0919,39.4299,38.3224,79.1156,42.817,42.2207,31.1709,70.3053,47.4541,52.3881,34.7994,30.1906,28.5798,47.6026,15.5227
"220565_at",102.569,94.8428,74.0429,69.3371,136.037,102.246,225.067,83.0766,69.123,81.3477,109.918,100.597,99.3925,92.9808,125.377,164.049,43.3652,157.005,111.579,145.367,74.487
"220566_at",308.887,418.044,282.644,639.348,269.725,263.549,258.234,215,197.758,238.617,201.255,313.373,355.456,331.253,362.786,563.991,460.789,288.248,310.641,478.047,519.8
"220567_at",14.736,57.6869,61.7098,28.5818,13.9854,56.9722,67.957,51.4845,53.5852,10.0494,69.1098,56.6618,66.461,118.44,75.1689,39.2181,98.4218,49.8539,87.1688,81.7269,126.898
"220568_at",8.55002,8.54477,8.65114,5.77302,6.67972,5.42122,13.0947,11.7462,3.01941,9.89353,11.3594,22.2797,6.95006,11.92,12.3628,5.67314,6.70688,8.67546,3.98222,5.53201,11.8184
"220569_at",22.532,19.4521,26.3346,28.629,19.0315,10.1802,22.4139,16.3631,12.8286,5.93967,12.2605,6.72471,25.0885,19.3631,20.5655,17.457,27.4573,7.00172,9.587,19.5853,16.0365
"220570_at",75.2267,82.9493,85.8732,65.4885,58.962,62.4901,56.2208,46.9497,49.1026,15.8651,9.36323,6.48756,63.7834,71.4655,29.3498,57.3171,68.3752,80.1593,66.996,71.1568,78.1145
"220571_at",66.7804,159.189,86.6162,152.035,111.56,79.4163,73.9493,81.0752,63.084,28.5049,62.1518,84.973,126.978,66.4985,107.383,141.927,88.8948,93.0073,59.7764,144.452,100.501
"220572_at",28.5277,58.137,54.2807,65.3288,50.1913,5.68499,21.9104,14.0009,4.29995,21.2929,13.4064,15.3205,30.4579,22.4304,16.7995,41.304,29.4956,15.3408,66.2112,79.4224,45.9856
"220573_at",24.0925,21.4638,10.1316,20.2821,11.4552,15.8478,12.1916,13.7158,12.6895,12.535,8.70984,9.02491,16.9267,14.5508,12.3833,22.835,21.8126,19.367,28.1783,20.5515,20.3858
"220574_at",161.983,127.236,211.989,251.828,171.95,106.431,158.148,69.2345,65.2199,56.0669,19.1926,6.76419,177.257,193.529,117.899,148.802,191.782,146.781,196.284,276.428,175.367
"220575_at",151.981,139.918,71.6992,148.348,101.308,94.604,160.532,118.524,58.9136,57.8176,52.8683,28.0028,148.459,82.8827,108.751,116.174,144.777,43.4714,142.712,157.52,160.553
"220576_at",291.379,59.3599,98.544,85.5578,76.5895,38.1456,56.3496,71.008,36.9107,23.5427,21.2862,30.3274,147.84,163.967,90.0216,55.9674,154.643,38.9094,51.9543,78.8883,72.7913
"220577_at",230.265,128.034,174.694,137.251,179.539,228.924,279.462,321.577,169.44,422.828,390.325,490.578,227.161,115.353,230,354.726,155.034,83.5083,144.256,129.294,88.0223
"220578_at",170.217,232.909,150.694,242.025,234.384,140.56,221.653,105.966,70.852,91.2858,82.2415,163.947,202.465,177.172,181.54,388.173,137.84,144.142,244.276,212.219,302.023
"220579_at",9.54224,8.29952,6.3148,6.53422,9.45495,6.53634,7.39302,4.51236,3.07393,3.87008,3.80915,5.84345,5.42291,5.28682,9.66468,15.6309,11.6738,15.0956,6.15874,10.439,7.48369
"220580_at",244.367,180.801,192.088,167.226,146.805,119.045,127.168,109.363,116.612,84.9043,62.6161,89.7536,191.52,170.135,135.871,326.15,184.826,71.65,188.02,236.166,179.539
"220581_at",27.6986,98.932,100.939,18.5309,92.5867,63.8547,49.6889,78.658,42.8278,158.739,110.403,143.55,131.661,76.1223,188.456,34.2656,24.0285,152.41,22.5886,116.846,128.704
"220582_at",105.801,87.5304,62.5223,148.691,27.8879,13.2203,20.0896,28.7048,23.1055,15.3237,30.7751,22.1237,21.5937,30.8048,52.9985,77.1717,117.791,21.0835,110.481,107.704,71.7416
"220583_at",28.2375,23.5126,24.0347,94.9876,28.8931,32.14,31.8697,80.7614,16.5941,29.3807,16.3905,42.2055,91.2556,34.383,30.3897,24.6551,27.851,20.8095,16.2817,18.8961,25.0938
"220584_at",11.0567,13.5499,12.2936,26.4676,12.4615,8.55655,12.3786,7.73276,6.74552,13.1518,5.95807,8.37705,13.1393,7.5283,8.75931,25.1886,12.8076,11.0629,11.3651,16.2376,20.8613
"220585_at",7.65205,8.3128,9.75849,9.13827,7.86975,4.50211,7.25941,3.15835,3.50002,3.12514,3.35912,5.48399,5.3694,8.87054,4.1196,7.0046,22.1381,10.3976,3.83776,6.18885,46.7729
"220586_at",59.4707,51.5217,47.1871,59.9828,11.373,39.7056,35.7616,34.9093,34.6635,32.8435,22.0328,30.3853,73.4105,93.1002,41.267,27.6246,157.368,37.529,75.4906,79.6011,54.0685
"220587_s_at",191.95,262.231,125.544,141.036,299.737,152.046,178.602,185.048,189.147,209.136,391.495,291.57,153.081,160.085,118.599,170.335,124.455,352.059,268.721,201.257,274.06
"220588_at",7.99044,71.5566,21.6117,138.723,28.4915,19.4901,21.0167,18.9709,38.3694,7.11455,110.798,70.2769,68.186,22.5385,40.6941,35.5103,108.31,23.5828,15.5256,146.913,43.73
"220589_s_at",22.5346,42.7087,70.5339,29.7311,7.59348,17.1144,15.4987,57.3369,12.378,21.7453,18.4112,18.0055,9.27152,62.0152,55.8941,40.1322,65.8435,65.5903,82.1615,125.417,63.8713
"220590_at",86.3714,44.0128,69.7861,143.722,15.1162,41.8681,12.2543,7.7037,35.962,17.734,15.6535,29.8593,46.7802,63.1769,44.1586,46.1637,84.7052,22.5899,149.512,146.191,81.5144
"220591_s_at",105.382,147.496,108.762,147.221,178.595,110.142,141.377,158.426,109.344,124.371,95.334,105.05,141.333,196.278,119.439,138.279,161.622,78.6617,146.492,153.072,127.734
"220592_at",126.495,143.802,110.381,112.208,102.787,119.863,124.751,80.1854,45.2679,19.0727,98.1657,105.867,145.898,112.326,67.7378,119.549,188.089,100.197,39.5751,135.764,96.271
"220593_s_at",77.2305,6.92981,15.3208,4.92552,12.4867,14.242,28.6932,4.48253,44.1084,81.5941,24.3003,12.1319,3.92061,21.3527,10.5748,80.9927,59.163,47.0889,12.1738,152.141,40.9436
"220594_at",50.2593,57.2111,43.4089,44.9398,87.4526,48.3414,31.1287,28.1832,33.8089,40.1994,42.8641,39.1659,94.2662,42.8585,33.1372,100.777,83.8547,43.4118,22.6362,39.4773,65.5107
"220595_at",149.793,47.0148,96.1075,92.7682,74.6802,87.0121,67.2242,75.7298,197.31,53.8163,44.1018,34.9055,48.8585,41.3171,48.0345,68.7912,133.54,72.4561,78.9149,66.9741,45.2308
"220596_at",112.714,138.226,162.644,133.637,92.9239,102.839,113.479,103.294,88.6792,94.3083,50.2799,99.8678,172.811,174.239,90.9952,169.788,127.859,135.287,122.957,115.77,138.962
"220597_s_at",763.701,767.591,755.224,583.059,819.628,660.629,752.172,705.108,768.399,722.404,800.096,903.104,521.483,634.206,469.309,638.738,536.35,982.33,868.346,1025.46,458.166
"220598_at",18.9046,19.1696,6.07388,18.1753,11.9035,10.6358,12.4266,9.22825,10.5186,10.8827,8.24806,8.88768,14.0695,7.80743,13.4081,23.4451,15.7615,12.6764,27.2669,22.3181,29.4997
"220599_s_at",149.255,170.514,83.9539,75.3818,186.604,102.435,123.535,134.09,26.4445,25.4626,89.2557,103.544,105.205,102.91,150.31,130.315,135.874,97.126,152.308,175.049,45.4074
"220600_at",114.141,150.885,20.4036,29.2165,61.3188,72.8834,115.097,33.1086,77.5549,70.0451,88.3484,75.985,108.28,134.847,124.705,113.382,125.995,63.567,126.529,24.0818,69.6116
"220601_at",5.68509,12.5019,7.57112,16.6005,5.88705,5.9561,5.47496,4.6484,4.96011,6.79296,4.99179,5.11597,5.61809,4.65261,4.55264,9.19855,6.76492,4.87666,12.7807,17.8023,8.46183
"220602_s_at",104.426,89.3015,38.198,88.4588,113.807,102.836,47.6238,57.0625,46.4241,118.206,96.0023,73.9569,111.032,177.555,25.1499,90.6407,81.5316,49.0442,102.24,107.915,82.4355
"220603_s_at",274.422,151.309,119.103,752.339,124.635,136.24,217.349,155.612,84.5919,152.343,108.479,158.554,171.245,152.355,212.719,156.984,280.328,78.9104,80.6399,132.49,89.9801
"220604_x_at",39.8869,19.6649,27.5879,33.2827,40.2898,20.1247,49.1901,28.3281,71.2167,32.8409,54.527,11.9582,40.0895,17.8651,25.5531,43.2029,24.3561,37.2046,55.5866,24.3783,114.175
"220605_s_at",535.945,783.828,729.42,541.863,708.272,464.673,485.258,669.295,562.803,609.201,494.844,498.379,706.819,788.377,330.934,843.401,416.425,538.45,630.455,642.391,701.511
"220606_s_at",252.451,315.062,246.341,166.923,189.363,214.086,204.277,162.072,269.793,280.34,256.851,206.035,185.747,253.311,157.899,188.352,132.564,256.512,230.79,224.604,252.492
"220607_x_at",977.634,893.973,867.589,1567.22,1080.23,774.037,992.776,920.203,1297.94,944.304,1158.61,1098.48,1366.58,916.689,955.977,685.907,1085.38,776.772,854.736,891.904,834.502
"220608_s_at",87.5145,83.1909,132.241,158.404,104.673,162.937,132.869,87.537,114.99,83.8521,76.5644,104.881,138.055,97.6299,104.214,104.216,125.289,41.4773,69.8332,88.1857,71.5214
"220609_at",74.7617,7.69242,83.1912,38.7527,69.5799,30.1193,43.3181,87.3548,57.551,6.96572,35.7162,40.2226,24.6476,94.9948,76.4525,9.0407,66.2971,69.3401,57.3082,88.3377,11.9393
"220610_s_at",398.678,411.251,285.719,317.257,389.414,262.523,231.415,403.367,297.931,384.303,228.285,296.594,222.132,518.191,557.726,575.594,354.621,518.391,500.708,314.468,392.035
"220611_at",22.6591,20.664,16.761,46.6464,9.72062,6.63632,14.3529,14.7754,5.44989,8.18488,6.28607,5.51501,10.2962,15.8494,6.78956,20.2234,13.9401,20.3422,24.0463,83.4602,14.0418
"220612_at",297.2,180.492,215.654,467.859,50.9092,49.0711,19.1824,66.1933,15.7102,16.1703,18.5922,46.2881,152.403,158.267,150.71,114.781,410.661,44.452,151.901,62.6912,165.597
"220613_s_at",103.735,47.3438,24.3952,55.7443,93.911,78.5125,90.0821,36.969,51.4143,77.5672,56.4479,39.7748,73.7891,87.4053,73.9644,79.0809,77.1712,170.031,100.687,103.895,76.7456
"220614_s_at",8.2802,53.1921,3.99084,24.2287,5.57037,29.83,4.50685,6.94398,4.2497,11.2554,9.10467,2.15345,8.11821,13.0662,2.04631,24.7044,30.6102,49.5905,14.2154,32.0102,29.9585
"220615_s_at",384.329,246.025,109.255,125.41,406.738,462.316,334.625,343.811,343.96,649.364,413.305,530.996,378.711,620.034,446.8,544.014,43.4344,486.153,320.638,265.388,348.025
"220616_at",18.1929,27.0916,16.4327,11.0195,65.6506,28.3488,18.3885,38.7174,39.4728,59.7818,12.8741,19.5085,43.7612,47.2317,20.2643,19.1031,20.9105,12.4234,53.982,12.5344,17.932
"220617_s_at",935.194,727.297,659.735,401.397,615.918,844.693,808.734,615.431,1124.38,960.37,678.488,1007.64,1013.14,1125.57,767.365,921.409,523.094,1132.35,968.917,613.117,610.389
"220618_s_at",93.9269,32.8015,32.7021,35.8135,11.5568,55.6125,117.293,73.5386,6.31371,165.52,106.999,70.6754,106.779,95.8342,144.91,179.419,43.5013,105.011,253.63,127.66,203.68
"220619_at",47.9743,2.22548,7.79164,28.796,3.7439,2.30415,2.31874,4.02645,2.46267,23.7441,5.96367,7.20629,8.00149,18.1164,11.0074,3.87684,45.6164,6.62299,34.9503,5.59334,4.96537
"220620_at",12.0809,8.3369,41.4703,37.3483,25.7837,26.6229,15.5388,69.1916,7.05092,27.8367,29.9397,47.9487,21.0131,40.2687,11.6624,58.713,43.3276,24.762,44.3786,21.4442,46.3531
