"gene","GSM1332201","GSM1332202","GSM1332203","GSM1332204","GSM1332205","GSM1332206","GSM1332207","GSM1332208","GSM1332209","GSM1332210","GSM1332221","GSM1332222","GSM1332223","GSM1332224","GSM1332225","GSM1332226","GSM1332227","GSM1332228","GSM1332229","GSM1332230","GSM1337304","GSM1337305","GSM1337306","GSM1337307","GSM1337308","GSM1337309","GSM1337310","GSM1337311","GSM1337312","GSM1337313","GSM1337314","GSM1337315","GSM1337316","GSM1337317","GSM1337318","GSM1337319","GSM1337320","GSM1337321","GSM1337322","GSM1337323","GSM1337324","GSM1337325","GSM1337326","GSM302859","GSM302864","GSM302866","GSM302870","GSM302872","GSM302882","GSM302896","GSM302900","GSM302924","GSM302927","GSM302933","GSM302943","GSM303364","GSM303366","GSM303368","GSM303520","GSM303522","GSM303523","GSM303525","GSM303531","GSM303533"
"SLC31A2",9.7630036309602,9.42148096089569,8.59508423181523,8.42902083723263,8.11253173316489,9.05047997922863,7.66903177965001,6.21708454602038,9.23737142344602,9.01939835837693,10.4244416658596,10.2252761554003,9.00904780729157,9.96792160773466,9.74048781983271,9.23388276475863,9.31459342465689,9.03147406465971,9.70560100831553,9.59491603884645,8.48874843683187,9.75083288042553,8.72818914151949,8.96017961901231,8.60480653113198,9.17641377759276,9.08431069347712,8.64018675385351,8.76867955715067,9.11783438158362,9.81159486240189,9.2479880710462,8.64830497692805,9.42343536500127,8.86298799462388,9.78871862054081,8.8794811017629,9.8240365690568,9.68050240731782,9.60122884856995,9.07958804434458,10.3263783023648,10.2461335169558,8.48874843683187,9.75083288042553,8.72818914151949,8.96040854762589,9.81159486240189,9.2479880710462,8.64842769663398,9.42343536500127,8.86298799462388,9.78850954137029,8.8794811017629,9.8240365690568,9.60122884856995,9.07958804434458,10.3263783023648,10.2465090467364,8.60480653113198,9.08431069347712,8.64018675385351,8.76867955715067,9.11783438158362
"SLC33A1",7.78510609821746,7.41761536213719,8.10287131164379,8.84902443090016,8.47288568493228,7.93186793289588,7.68613589223763,7.75136915357273,8.46733010284096,7.49808728047719,7.85057040192129,7.58962606103223,7.93526517342907,8.70473593781261,8.76391384271702,8.77734606881636,8.41743411234918,9.12798279619073,8.21171289670554,8.43524044423259,8.23191548373881,8.69724412631513,8.29071418512177,8.31957493648501,8.90224490243363,8.61692795424047,8.04829254638684,7.86798118946028,7.86520188014722,8.15124667972649,8.68583763065484,8.79569747948011,9.06603433500406,9.29769885596997,8.36391910005423,8.64159182677817,8.50455991547451,8.25920644402189,8.8797832836333,8.79857399672509,8.64375346963623,9.11569906700243,8.18252709387913,8.23180684779739,8.69741777864236,8.29100086818264,8.31944935807388,8.68599433103288,8.7953519690352,9.06603433500406,9.29748409002576,8.36391910005423,8.64142243436327,8.50455991547451,8.25920644402189,8.79857399672509,8.64415675727937,9.11608204763107,8.18266687107485,8.90224490243363,8.04829254638684,7.86798118946028,7.86554094213511,8.15112051315329
"SLC34A1",6.71816998486687,6.28394671828534,5.48777764436239,5.41304049816716,7.02141874617462,6.56059551289071,7.12301134239843,7.84505979255005,7.06117800840748,6.78575635755808,5.14418802891205,3.22085770341224,4.20511484996168,4.20081469888862,6.53277479898147,5.5507129231649,7.04053774003171,7.08293447086839,6.54262710089883,7.29938693224543,5.51854575619453,4.43195847972524,3.98231696978031,4.52700994396966,5.53209812885106,6.34435323277848,5.49546407284473,5.64137093683788,5.28461229161942,4.84167366767829,4.73489602126415,6.20513882595109,6.28305538591938,4.25409306407245,6.05928032735267,6.95476171489145,4.48478414567724,5.2731633538309,5.68260451780173,4.49296202024511,4.08699408257704,4.14053161575739,5.84899220104797,5.51816608387908,4.43195847972524,3.98067155200849,4.52905032575123,4.73399717790859,6.2045527261555,6.28282490352186,4.25740770901354,6.05883361244574,6.954403266845,4.48315653844789,5.27186455099108,4.49308217816619,4.0865350786157,4.1403498378274,5.84996931825668,5.53221099909297,5.49630957017122,5.64095611412987,5.28543186586372,4.84167366767829
"SLC34A2",3.78451917753151,6.94857911601495,5.60385150285324,5.06510934632321,6.14575734916825,6.8606284845721,6.56563356395001,5.56531171254458,5.7487483272502,6.42196149543504,6.09128667377301,5.21064528436716,4.97200861337498,7.01049353650697,5.46536648071146,6.10935304222007,6.02854786001399,5.4968185475336,5.74943122354491,5.49432759051997,5.15964626119858,5.05454850326008,5.47159751103219,5.10656076926205,4.90624917459805,4.54506466027088,4.65527166682541,3.10605499867554,3.55783040601121,4.48278115617401,5.2406812205261,6.27528193788912,5.85329804754329,3.89350956512467,3.71224014884514,5.19455107644975,5.03733516759342,5.74468867782808,4.18599213854314,3.91355836631883,3.78893990221609,5.13816956813191,5.13381649275864,5.16046465562396,5.05434630642394,5.47079182869103,5.10503241930129,5.2403702305125,6.27582284513865,5.85409319976697,3.88999981438,3.71463426848963,5.19306153672336,5.03716620985709,5.74525190824755,3.9141577506811,3.78816009885,5.13778447076925,5.13400815498632,4.90723313951757,4.65553887185634,3.10396463583374,3.55753997882295,4.48246675851247
"SLC35A1",8.7267129371282,9.53556693911388,9.15541793447845,8.8692063051993,7.93720356198479,9.31500715389983,8.34732284221449,7.87224186509919,9.26949078716834,9.0401111153212,8.10536252589632,8.46267256884478,8.67160736039223,8.43609686933224,8.62068253404507,8.96690473998865,8.76774809100141,9.11845113487922,8.76730303705154,8.93639482183922,8.80412431738938,9.23619321296186,9.52720648781649,8.21181242422761,9.10551913890012,9.4011849092102,9.09150639864101,9.057836040307,8.88706389804864,8.51341575251402,8.79823596674207,9.519490176151,9.10382931947697,9.29146558680762,9.24712338979487,8.76653551929626,8.91645819840763,9.05180027073433,9.45365562694525,8.98346617343919,9.87670011782805,9.29639942361565,8.86345404021025,8.80412431738938,9.23619321296186,9.52720648781649,8.21191195174969,8.79823596674207,9.519490176151,9.10382931947697,9.29126633622562,9.24692759472807,8.76653551929626,8.91645819840763,9.05164770188906,8.98346617343919,9.87670011782805,9.29657513780314,8.86330832386776,9.10551913890012,9.09150639864101,9.05813301627487,8.88692693620351,8.5129627383779
"SLC35A2",7.76821566436044,7.87827588889863,7.53158246775344,7.82623113480102,7.92696485648563,7.88968055332833,7.83302479232694,7.70923753781489,8.11601004708116,7.90538640872898,7.80957146284406,7.94520892043715,7.92301010634152,7.77414110469327,7.83465301126988,8.44682050767343,8.18109562010807,8.40967106822645,8.36694265910632,8.61854014216896,7.82440360850632,8.04862880309093,7.50665824968548,8.60091601441176,8.42341260467449,7.71045945896712,7.60428748007147,7.39684065515226,7.50080585295823,7.62395863990019,7.90565323084552,7.76675520388756,7.98426169245647,8.2123028454769,7.35624337141649,7.98168828437877,7.80992708553337,7.7658502501013,7.83302479232694,7.77051619936164,7.98768982520556,7.82681863729423,7.95272948045863,7.82451967595684,8.04829254638684,7.50684601868174,8.6010900566906,7.90574609127006,7.76675520388756,7.98439158190311,8.21243488523997,7.35635978686071,7.98154263624679,7.80979652825898,7.7658502501013,7.77042426187024,7.98756497395823,7.82690570339382,7.95272948045863,8.42367720881109,7.60401695701902,7.39640103657025,7.50080585295823,7.62412508564063
"SLC35A3",7.08726819264774,7.46051168429691,6.61464924000182,7.32925077210269,7.51956772578532,7.84853099113473,6.07836308167773,5.49279264621466,7.35711362270075,6.51681201263833,7.45758528011905,7.52528900100224,7.30963047618251,7.75187002614247,7.36089648116411,7.34247198791905,7.59054099342006,6.80627087825111,7.17557323263275,7.21418038444979,6.5912963568776,7.16317734703474,7.41561384776039,7.41222365413696,7.51875675506659,7.39753649150763,6.98805544005096,5.81001078689576,6.85036433584715,6.66753754985064,7.75734107308306,7.59881128635782,7.40145947390212,7.3373089320506,7.54171383940873,7.31969457432899,7.02882669330726,7.01190281259724,7.29523948050112,6.5306015063658,7.09029157265724,7.41912829100182,5.9034209214779,6.59113678614055,7.16283863640815,7.41611459598906,7.41296420265,7.75748214313071,7.59907658064927,7.40145947390212,7.33622391098665,7.54171383940873,7.31969457432899,7.02892296051931,7.0115324853842,6.53041802654732,7.08990875468604,7.41928834256395,5.9034209214779,7.51864236911964,6.98831348929344,5.80876996921537,6.85053198189952,6.66787076006512
"SLC35A5",7.80094251322678,8.37748830405568,8.55174886775477,7.97041789091324,7.61967131041822,8.65419230311701,7.80162442292808,6.3827082232251,7.90694009113427,7.19890894012,7.01290309362706,8.08225052937374,7.91024070452663,8.36156598687462,8.53476783852672,8.78834381452643,8.33793890977395,8.5486470347485,7.9395102243595,8.39191467702266,8.46344509663655,8.85384018574427,8.71980205532331,7.27570697323952,7.84898369117119,8.13951629782338,8.46902428920992,8.06062054367529,8.3913128085218,8.51122845962026,8.15683047881574,8.99904933358734,8.73306222012796,8.94959714239794,8.7616395157374,9.05691886008686,8.28230386957961,8.65732738645924,8.82002977544543,8.58959193766717,9.07864892383366,8.93022566732192,8.67877665176604,8.46326211639581,8.85384018574427,8.71993208818735,7.27523004478639,8.15695509656076,8.99864629558088,8.73306222012796,8.94944540429953,8.76183247780782,9.05691886008686,8.28278821287556,8.65721011710062,8.58959193766717,9.07844780700182,8.93022566732192,8.67877665176604,7.84898369117119,8.46880587709115,8.06034119102268,8.3913128085218,8.51122845962026
"SLC35B1",9.04143989126336,8.26517225972387,8.26845182771538,9.25995576551789,9.24901567541447,8.37485613710459,9.53440917506931,9.06532590120756,8.98544915373791,8.83475482714633,8.94048515473062,9.11765458739667,8.81521511993131,9.43952322511897,9.64111976318809,8.76688078628838,9.47664353021798,9.69438786408687,9.54691871660065,9.71664360269759,9.21678018620341,9.43388718457349,8.88692693620351,10.1631558226224,10.4746909474799,9.45106664200057,9.37780405447686,9.12231509357134,9.24540951488502,9.05892655003297,9.87127381146691,9.23737142344602,9.61831088655283,9.5535230323719,9.48444079834327,9.75597850870177,9.93341224882586,9.71748712082935,9.69076969706988,9.88340159575775,9.58165652475403,10.0863410544555,9.44962592958599,9.21678018620341,9.43388718457349,8.88692693620351,10.1631558226224,9.87127381146691,9.23737142344602,9.61831088655283,9.5535230323719,9.48444079834327,9.75597850870177,9.93368783217649,9.71748712082935,9.88340159575775,9.58165652475403,10.0863410544555,9.44990224966157,10.4746909474799,9.37780405447686,9.12231509357134,9.24540951488502,9.05875723912629
"SLC35C1",7.62848916765309,7.70303842405301,6.60522544301625,7.78207705207781,7.80968399555152,7.21438849377295,7.71397762274599,7.63154914778494,7.92715103174183,8.0821320444282,7.89185435220536,7.84696409863735,7.72085809856122,7.72631175491082,7.86769155942288,7.58127872960313,7.83128839464728,7.74297607591786,7.39595804443009,7.97853971872656,7.29436046172636,7.86944031230419,7.73266665386774,8.02130808706779,7.74631683923417,7.4103794885373,7.76912489800263,6.6920645517934,7.0532049915001,7.34793096586457,7.74311582149225,7.27819220486775,7.32499764482371,7.36226752956224,7.24062675418848,7.38899774081085,7.11544987875339,6.89496622596583,6.40516727188798,7.24538887254269,7.0143570689282,7.3704720304588,7.37672184022587,7.29422438476127,7.86944031230419,7.73254289660178,8.02106976616948,7.74297607591786,7.2779433705493,7.32508880725357,7.36264868190697,7.24102740909428,7.38931455851896,7.11553437217071,6.89448254507012,7.24523364255472,7.01399832087205,7.3702293600818,7.3765810346509,7.74622072498427,7.76927141463674,6.69161907473355,7.05347135123204,7.34776494337582
"SLC35C2",7.6450434177601,8.22883910487223,6.86186414531493,8.12922226821238,7.68953815348897,6.59800232906164,7.52829939190869,8.42217996073413,7.8517748076428,7.9263238132673,7.90388261759298,7.83753014848568,7.69464800022233,7.80490294503799,7.69229034262757,7.29470149398137,7.44750645903264,7.57254878726154,7.76477926935462,7.51376645093903,7.81049217965663,7.63888346957498,7.40439327908595,7.34702866322255,7.4889246708188,7.47193321458452,7.9466608077523,6.2465200301037,7.46937093974512,7.96109599740274,7.83995706726135,7.53713134673928,7.56579847448583,7.95324411782522,7.36118539211026,7.96249097612128,7.72572354179657,7.75511295427216,7.71599570627704,8.31246487877538,7.99514102239755,7.75074163784078,7.67532358251048,7.81130025681444,7.63875432584015,7.40439327908595,7.34713099448967,7.83995706726135,7.53734671821429,7.56579847448583,7.95310974221901,7.36144091149534,7.96249097612128,7.72536955445481,7.75511295427216,8.31258417704526,7.99514102239755,7.75028937980069,7.67522122897691,7.48834964997415,7.9466608077523,6.24724701465472,7.46969597807981,7.96109599740274
"SLC35D1",7.6262918195348,8.51134255668603,8.19408519687797,7.54653134241739,7.03894734311562,7.73347412739709,6.6502862192599,7.48659567319876,7.33745398873814,6.95232807222293,7.37886272944991,8.07186835620427,7.09532551071832,8.21651556005426,7.78475140779143,8.12402896652473,7.59054099342006,7.67321892329171,7.6179796201446,7.44814453597882,8.15512869788837,8.27664296415613,8.02253320299253,7.91423664617246,8.05897147847799,7.10365716468471,8.15165915928275,7.67968802641462,7.49909259253131,7.84633201851326,7.95413282190333,7.66278967256356,7.79209164411167,7.80162442292808,7.81684396899238,7.95257832271961,8.09755694148694,7.83827653933308,8.60610719981445,8.38747687136624,8.27620770909428,8.19425337251551,7.11245422755461,8.15536384718129,8.27635413658129,8.02253320299253,7.91444979165343,7.95389325941347,7.66278967256356,7.79222346466141,7.80162442292808,7.81684396899238,7.95272948045863,8.09791210268968,7.83874066496186,8.38758644844241,8.27664296415613,8.19462274099363,7.11204770354731,8.05897147847799,8.15137284629969,7.67979537693298,7.49926287100852,7.84633201851326
"SLC35D2",8.16606416946181,8.56240202485307,8.68155090105975,8.11500534327431,8.50427512054462,9.0458343160766,7.84149610553555,8.07915142118688,9.11940704509974,8.27635413658129,7.49015537320117,8.48069334870836,8.13284177146508,8.13506060678634,8.31427975163501,8.82050142135559,8.35005696072628,8.69645298914686,8.10483109603925,8.30234270048862,7.29567974492178,7.49241461526551,7.58571303614425,7.76529218163923,7.83779780243055,7.31164360623882,7.64445433902575,8.08436326211537,8.46981431969017,7.66711690302624,7.34231502362823,8.06196215436538,7.70084680078423,7.74394799164615,7.56810345344382,7.48230326734346,7.70558064456832,7.67162796649888,7.59855351434019,7.50801031274357,7.97997398343459,7.6939124169165,8.19180341586719,7.29577451882515,7.49241461526551,7.58539092220089,7.76547731340145,7.34262895220986,8.06180018177925,7.70084680078423,7.74382770555005,7.568008431975,7.48207979035369,7.70571571664879,7.67162796649888,7.50813143183334,7.97997398343459,7.69344487543339,8.19180341586719,7.83791290429978,7.64445433902575,8.08436326211537,8.46981431969017,7.66701356156285
"SLC35E1",9.97131225640911,9.65487587224088,10.0586427944999,10.6259227694644,10.406082207685,10.4774776893333,10.6959710382837,11.1672964733695,10.2830097506333,10.0634382630402,10.3961342130995,10.3717889534677,10.1320722436633,10.9577452429714,9.77762452137765,10.0515105799174,9.99348510461686,10.1044373910936,10.528825993991,9.71101119055663,10.6224638244849,10.54014409853,9.91460330975059,10.2576938104987,10.2826634704944,8.43743192340024,7.94895336924843,9.67820839565028,9.84135947250923,9.72820646648549,8.81535583065764,8.58243652290641,9.20632850798496,9.40144610509951,8.66757352409385,8.13135333460769,8.14035015926575,8.69428362777143,10.2048006720202,9.49642734020233,10.2714038547068,9.35449335422889,9.60303498252723,10.6224638244849,10.54014409853,9.91460330975059,10.2576938104987,8.81535583065764,8.58274774174081,9.20632850798496,9.40144610509951,8.66776211136911,8.13148645461266,8.14047196123564,8.69428362777143,9.49642734020233,10.2714038547068,9.35449335422889,9.60319684143509,10.2826634704944,7.94908579367978,9.67763886624143,9.84135947250923,9.72845969846453
"SLC35E2",9.55157977023833,9.30626542094946,10.6732132403086,9.68521532531287,9.68832616557905,9.71326723448793,8.76144655366698,8.8701689079952,10.1872639241362,9.47617179546017,9.7035943094358,10.3440839992963,9.49895416939746,10.090694715562,9.9644932334258,10.119197472303,10.19551173974,10.9069888256014,10.6056934780064,9.94842471766265,10.1804894912511,10.0428979478231,10.1343255149339,8.49593099552064,9.17865201603641,9.05180027073433,10.6299204956649,10.4255318610412,10.505149477508,9.85425220928774,9.93159969742769,10.2959541052973,10.365154695195,10.1173940094683,10.5456076658772,10.1038321354759,10.7907243792054,10.5512417792305,10.6148178134172,11.0276701257032,11.0141232160644,10.9690662168305,9.8917168328746,10.1804894912511,10.0428979478231,10.1343255149339,8.49620374007466,9.93133354820318,10.2959541052973,10.365154695195,10.1173940094683,10.5456076658772,10.1042167935654,10.7907243792054,10.5512417792305,11.0276701257032,11.0141232160644,10.9690662168305,9.89132146588596,9.17882681886455,10.6299204956649,10.4258910928698,10.505149477508,9.85455880014736
"SLC35E3",8.55627246862696,8.25920644402189,7.07306643561656,8.02206672218355,5.08538242023778,6.82319223110428,5.12724869582248,7.51815117008564,7.64958055025166,6.51304177086705,8.63003777882975,7.79836130816844,7.5868870414736,7.23026906438842,7.73932089810079,7.52352867384655,6.59829000202972,6.46173670514715,7.31859286076848,7.93328240585829,7.5028302607391,8.11059018630995,6.89901642248268,6.37844179560015,6.38204240711286,7.48477881723581,7.8623462497322,7.85144337162402,7.49978276861627,7.96894917255644,8.74681738136447,7.7903299628388,7.59630205323437,7.8340469227274,7.84898369117119,7.90649989519876,7.70747624072183,7.46847375004841,7.650282913831,7.40601285532238,8.25062847004359,7.60735306963882,7.90971220581487,7.5028302607391,8.11076118368058,6.89910373706517,6.37860779833097,8.74681738136447,7.79005825489859,7.59645268285101,7.8340469227274,7.84898369117119,7.90649989519876,7.70747624072183,7.46795008193678,7.40571623885602,8.25062847004359,7.60746266900056,7.90988278346191,6.38182467126203,7.8623462497322,7.85111739364948,7.4995930596477,7.96862639579003
"SLC35F2",7.85560665107086,7.7268569060859,7.38588502132788,8.08836730321346,8.66860527955818,7.87937743449506,8.70114761165805,8.35158705033018,7.69644768252044,8.34543294767836,8.39076857581741,8.69004194904731,7.88096384218061,8.16352946198352,8.11157936923259,7.94762102172151,8.64065853222206,7.86170016604976,8.22706326167577,7.73195303160125,7.56279813244913,7.54591122183466,7.66458742005643,8.37475751717085,7.93043198150845,6.63468966562293,6.73596142276144,6.73941575671812,6.85559081181966,6.63987362339108,7.40502715120914,7.50106544999943,8.11293486715196,7.88246495073993,7.43100757594583,7.38148709402661,7.87079026190661,7.4431555001606,7.38724188306362,7.91642132873544,7.0693293388129,7.84646889216621,6.40900973337864,7.56279813244913,7.54581798312885,7.66458742005643,8.37465889723712,7.4051641497418,7.50106544999943,8.11293486715196,7.88246495073993,7.43100757594583,7.38167897712687,7.87093751112493,7.44289357282788,7.91642132873544,7.06959916759978,7.84603639804455,6.40900973337864,7.93059691617824,6.73555317074195,6.73922882153462,6.85524685101116,6.63949532466996
"SLC35F5",5.25915512739997,1.30055890648746,4.45487227346958,4.56647650782808,3.68813907022602,5.09218449101053,3.08782896772375,2.25859673045765,4.96468540684254,3.66093620381104,1.98805960650885,0.440194443921604,1.58272942299277,0.264632357399467,0.838557517958405,1.17712593331215,0.966582703429458,1.60257914966566,3.17134064497715,1.0769526682327,3.61136354840267,2.38642809014645,2.99504858079014,5.02625111389893,5.18802809524042,4.5564771441051,1.97974972920262,1.0665650756462,3.91461683927592,0.979548365045826,0.346702532904184,4.451292938044,1.71925893982315,3.46966951635709,1.0665650756462,0.789668908612723,1.26739437517332,2.30491778485207,0.992224450086843,1.3765598686985,4.29165285929229,4.00043987857681,2.12093457011128,3.61505495802146,2.38475332977842,2.99582873916588,5.02488817980175,0.352255120727224,4.44971597792693,1.72805098139082,3.46928707495806,1.05882740869221,0.792553803924008,1.28773092311547,2.30652632238442,1.37998680870312,4.2923405914165,3.99908890431301,2.12093457011128,5.18874807629813,1.97103974966715,1.07613797769422,3.91355836631883,0.957733672816067
"SLC35F6",7.74078863876337,7.84870363469205,7.74641295348407,7.94922013922275,8.36363107853019,8.04317896837101,8.54275183484274,8.57953619958181,7.92241660586359,8.07879245836524,7.73730127690751,7.65091990978799,7.19750771077635,6.94617880679635,8.09520376977967,7.79919690908061,8.12300306850719,8.08174189047076,8.04668507482217,7.70111671102436,7.01992974924073,7.34613828740031,7.28798148441393,7.65000262696769,6.96290358544819,6.96700456149752,7.26884471795679,7.02372000820535,7.19401218795929,7.09263062186801,7.77240804295611,7.5327566537025,6.98626426346572,6.95559945034726,7.13840493612834,7.45420959343693,6.90342946320948,6.96941331788892,6.91868375153646,7.03112933150312,7.2407189353032,6.86707904374378,6.84855822857122,7.02030186382625,7.34594951994766,7.28774412987165,7.64983956156528,7.77240804295611,7.53237476479851,6.98587935078243,6.95600012480929,7.13818231655535,7.45475431325589,6.90356154367007,6.96974221877454,7.03063186245408,7.24139087013649,6.8671606881078,6.84879907037557,6.96271819808253,7.26837446212907,7.02358860673193,7.1941676705443,7.09250072494163
"SLC35G2",8.30183134749192,8.77872990402574,8.55104480361313,8.46406567220768,9.28136838681754,9.26996863985454,8.86466886625519,9.3100296847218,9.12463120220857,8.26631895941099,7.73492154975836,7.39889663235955,7.77700347184687,7.65936898708052,7.97679632433342,8.45452092197199,8.20497395038782,8.34379201754968,7.62748678573559,8.31805371107878,8.99690613314477,9.25283807815211,9.89878933082987,8.44490826288986,8.62702037606653,8.70922288689486,8.11942675422357,8.04049523364353,7.95000521378434,8.84511999121053,8.5446477761652,9.38988234795427,8.04059455918615,8.1158277824412,9.15847252736294,8.23923700363365,7.58137987984159,7.69198871750369,8.11357340053789,8.54172616487238,8.810361294231,8.37717467936001,7.44904542625532,8.99690613314477,9.25283807815211,9.89878933082987,8.44490826288986,8.54448062684244,9.38988234795427,8.04059455918615,8.1158277824412,9.15822562435672,8.23938837623177,7.58177519082711,7.69169381432332,8.54172616487238,8.810361294231,8.37700376888098,7.44923771153372,8.62702037606653,8.11929759438671,8.04039590810091,7.95000521378434,8.8453513291652
"SLC36A1",9.04389047825222,8.05329316052973,7.34039770940349,8.15670586107072,7.41157520545326,8.47116808894252,6.68133539566459,7.7710687002641,7.82846026148383,7.68521733577025,8.97171117858464,8.98899383657947,8.81988699634909,8.62422014961653,9.01956518780817,9.07606771310069,9.18918779158047,8.75206420121645,9.17583748964953,8.86631094820497,8.77181408719089,8.3234216919367,8.06403154577568,8.74186531774498,8.58872301349634,8.87342292718954,9.53159632571704,8.64830497692805,8.2369343426695,9.14026800584558,8.61293311955151,8.02869991351716,8.48016229095648,9.24334162258612,8.0443593889618,8.74203908498186,8.32727499280824,8.99092500143102,9.4664111433448,8.24549613295257,8.96624700436157,8.94640258557127,9.33976804264875,8.77181408719089,8.32356956022394,8.06390610626355,8.74186531774498,8.61285342290394,8.02835056352327,8.48016229095648,9.24318526151442,8.04451504552173,8.74186531774498,8.32734733508036,8.99075579074493,8.24572595752083,8.96624700436157,8.94660113185976,9.33976804264875,8.58899167850464,9.53159632571704,8.64842769663398,8.2369343426695,9.14008386657162
"SLC37A1",4.57594302447982,2.08434493862137,2.7729152417887,2.81828763356628,3.12562334087302,2.77153871411112,3.49514228475511,3.18303287607946,3.25469391961991,2.84072376159771,5.52223235505921,4.33315442181218,4.98267281783854,6.18715211017921,3.58669649624907,3.18006365673999,3.36541439430937,3.31442996279966,2.47181750755933,3.84906437918376,4.5926503876496,5.02517407335938,4.97732544552011,2.84198582934083,4.5351406627836,2.81163415445332,6.18585417481518,6.43464522294395,2.2482611545273,5.22355948718203,2.78448482784442,2.44689750994768,4.99838785554872,5.67119765315006,2.6904255579996,5.68883052506133,6.75387463587491,5.9984425776828,4.67260093804477,4.25647909411777,2.32730038636748,5.16477727010593,6.26648387922425,4.59183262726003,5.02649077424444,4.97668039746909,2.84613608019159,2.7922284096873,2.44949563193853,4.99819278347013,5.67137010982538,2.69851504542642,5.68883052506133,6.753466922509,5.99876910269484,4.25688347989459,2.33036947192299,5.16673606835273,6.26638052286445,4.53414603873565,6.1861341525254,6.43481222269295,2.25330941337875,5.22467694046414
"SLC37A4",6.24295324708283,6.1795376651263,5.35455244872332,5.06510934632321,6.15448657201749,6.83953300133764,5.89925957221078,5.96032471286614,6.70386465993833,7.14570029796718,7.5567589334623,7.25086049954448,7.34360034698175,6.23150668420162,8.17434592549523,7.49838543916144,7.70760958932352,7.60639520140559,8.17966112070445,7.78104199380989,6.44324421522694,7.21848583768679,6.90342946320948,4.25409306407245,6.63687842661496,7.29778258115642,6.66258466856798,7.36110824846094,6.56689326232157,7.23026906438842,4.71784537353604,5.83683411848258,7.0580123406232,6.18305753324476,6.81939095235889,6.44227061666248,7.25938465207545,7.50801031274357,7.18773564036819,6.69176861682044,7.11013467033522,7.4832127242985,7.45411604095607,6.44310837692098,7.21860698073237,6.90329738274889,4.25258281617667,4.72030853878482,5.83698448266162,7.05811358810476,6.18385658702339,6.81981034987921,6.44213332034527,7.25926736209076,7.50781276569272,6.69115708975987,7.11026803118068,7.4832127242985,7.45420959343693,6.6370277372622,6.66238987593687,7.36103110481163,6.56678725549034,7.23012018187481
"SLC38A1",7.82673157119464,8.92882131606089,8.16182095663,7.92157500288982,8.47015019848348,8.00793532755515,8.41222662399663,8.50598712296856,7.6348132682854,8.15607991525046,7.81510607514362,8.44981971929538,7.78288479127577,8.56199703656739,8.20856820580624,7.27257919876213,7.70760958932352,7.97450112651932,8.68632264648147,7.32225886552892,7.4386315406719,7.64681011421059,7.18749012434713,7.96309504329799,7.16270101540986,8.26477563102807,7.36373240960903,7.09459419601267,7.22539498541404,6.68857993008611,8.51785281726384,7.09038768419614,6.99682244414023,8.18094624062585,7.80467927923208,8.33536386294154,9.47441725426287,8.68599433103288,8.7149873660011,8.44174476010583,6.03307933908661,8.11384788996478,6.08718047266026,7.4386315406719,7.64681011421059,7.18773564036819,7.96309504329799,8.51800548682654,7.09029157265724,6.99697300349504,8.1806784192246,7.80467927923208,8.33536386294154,9.47441725426287,8.68599433103288,8.44208624052496,6.0325559658943,8.11415987323492,6.08702470385477,7.16256339441156,7.36373240960903,7.09445110216274,7.22523757394916,6.68818049593352
"SLC38A10",8.88419163802543,9.41304514380158,9.62125081132283,9.88403218464075,9.29940778601848,8.6388081558165,9.75131365631195,10.143741054471,9.80750208147731,9.72343163141224,8.80496187476799,8.62079236063212,9.44415730649513,9.70892804827291,10.3029457151324,9.24855565676358,9.66554755180785,9.63251986772673,9.73031696660336,9.67498864233491,9.68412921915958,10.0034872248045,9.44746156529287,9.34830403508264,9.55203871423956,9.57553076808492,10.5474711543406,10.5547557351369,10.5446768051614,9.99613254521568,10.2531113438563,9.20439962071302,10.0732917321408,10.0578789900539,10.413593274844,10.0522189202725,10.2415220792985,10.0396446597985,9.7001143597386,10.0614898541292,9.37020677073831,9.63484298005887,9.67446678458521,9.68412921915958,10.0034872248045,9.44746156529287,9.34809266082791,10.2531113438563,9.20439962071302,10.0732917321408,10.0578789900539,10.413593274844,10.0522189202725,10.2415220792985,10.0399076143969,10.0614898541292,9.36994633074317,9.63484298005887,9.67446678458521,9.55203871423956,10.5474711543406,10.5547557351369,10.5446768051614,9.99613254521568
"SLC38A2",10.6579574612291,12.268673975301,12.1271063008162,11.6320696372586,11.6828815252084,11.4902530031275,10.9721828550687,10.3477359678253,11.8266526901272,11.7810665841193,9.83352462298582,10.4975190853311,11.4192685119617,11.2625773143924,10.8610845812537,10.4789510297501,11.2053295227433,10.5421894175615,11.4259977611399,10.5082021269075,11.999265417939,11.0854391899966,11.1568024183273,11.1179166348962,11.4688763066692,12.2872449862683,11.8122295295985,11.3607342502974,11.0057933805913,11.4113858269221,10.8510572442763,11.5289557059488,11.6339940914753,11.1904876715684,11.4100900256199,11.9420408998426,11.0141232160644,11.438411877693,11.9034322169692,11.6171110490094,11.5238621297313,11.4922111551279,11.5808169383519,11.999265417939,11.0854391899966,11.1568024183273,11.1179166348962,10.8510572442763,11.5289557059488,11.6339940914753,11.1904876715684,11.4100900256199,11.9420408998426,11.0141232160644,11.438411877693,11.6171110490094,11.5238621297313,11.4922111551279,11.5808169383519,11.4688763066692,11.8122295295985,11.3607342502974,11.0057933805913,11.4113858269221
